make,model,variant,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Maruti Suzuki,Alto K10,VXi (O) S-CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,Fronx,Delta Plus (O) 1.2L AGS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Maruti Suzuki,Fronx,Delta Plus (O) 1.2L MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Maruti Suzuki,S-Presso,Lxi (O),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,S-Presso,LXi (O) S-CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,S-Presso,VXi (O) S-CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,S-Presso,Vxi Plus (O),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,Swift,VXi (O),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,Swift,VXi (O) AMT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,Swift,VXi (O) CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Maruti Suzuki,Swift,ZXi Plus Dual Tone AMT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mercedes-Benz,AMG GLC43 Coupe,4MATIC AWD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mercedes-Benz,GLA,220d AMG Line 4MATIC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mercedes-Benz,GLE,300d 4MATIC AMG Line,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mercedes-Benz,Maybach EQS SUV,680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mercedes-Benz,Maybach GLS,600 4MATIC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,100-Year Edition 1.5 CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Savvy Pro 1.3 Turbo AT Sangria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Savvy Pro 1.3 Turbo AT Sangria Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Savvy Pro 1.5 CVT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Savvy Pro 1.5 CVT (Ivory) Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Savvy Pro 1.5 CVT Sangria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Savvy Pro 1.5 CVT Sangria Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Select 1.5 CVT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Select 1.5 CVT Blackstorm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Select 1.5 MT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Select 1.5 MT Blackstorm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Sharp Pro 1.5 CVT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Sharp Pro 1.5 CVT (Ivory) Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Sharp Pro 1.5 MT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Sharp Pro 100-Year Edition 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Astor,Shine 1.5 MT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Astor,Sprint 1.5 MT (Ivory),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Comet EV,100-Year Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Comet EV,Excite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Comet EV,Excite FC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Comet EV,Exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Comet EV,Exclusive FC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Comet EV,Exclusive FC with value added kit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MG Motors,Comet EV,Executive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Desertstorm 6 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Desertstorm 6 STR 2.0 Twin Turbo 4WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Desertstorm 7 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Desertstorm 7 STR 2.0 Twin Turbo 4WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Snowstorm 7 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Gloster,Snowstorm 7 STR 2.0 Twin Turbo 4WD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Hector,100-Year Edition 1.5 Turbo CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,100-Year Edition 1.5 Turbo MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,100-Year Edition 2.0 Turbo Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Select Pro 1.5 Turbo CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Select Pro 1.5 Turbo MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Select Pro 2.0 Turbo Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Sharp Pro Blackstorm 1.5 Turbo CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Sharp Pro Blackstorm 2.0 Turbo Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Sharp Pro Snowstorm 1.5 Turbo CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Sharp Pro Snowstorm 2.0 Turbo Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Shine Pro 1.5 Turbo CVT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Shine Pro 1.5 Turbo MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector,Shine Pro 2.0 Turbo Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,100-Year Edition 2.0 Turbo Diesel 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Select Pro 1.5 MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Select Pro 1.5 Turbo CVT Petrol 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Select Pro 2.0 Diesel 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Blackstorm 1.5 Turbo Petrol CVT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Blackstorm 2.0 Turbo Diesel 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Blackstorm 2.0 Turbo Diesel 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Snowstorm 1.5 Turbo CVT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Snowstorm 2.0 Turbo Diesel MT 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Sharp Pro Snowstorm 2.0 Turbo Diesel MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Smart Pro 2.0 Turbo Diesel 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Style 2.0 Diesel 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,Style 2.0 Diesel 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Hector Plus,100-Year Edition 1.5 Turbo Petrol CVT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MG Motors,Windsor EV,Essence,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Windsor EV,Excite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,Windsor EV,Exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,100-Year Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Essence Dark Grey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Essence Dual Tone Iconic Ivory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Excite Pro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Exclusive Plus Dark Grey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Exclusive Plus Dual Tone Iconic Ivory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MG Motors,ZS EV,Executive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mini,Cooper,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mini,Countryman Electric,Classic Pack EV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mini,Countryman Electric,E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mini,Countryman Electric,Essential EV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Mini,Countryman Electric,Favoured Pack EV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Adventure Long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Adventure S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Adventure S Long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered Long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered Plus Long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered Plus S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered Plus S long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Empowered S Long Range,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Smart,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Punch EV,Smart Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Tata,Tiago NRG,XZA iCNG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Toyota,Innova Crysta,G 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Innova Crysta,G 8 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Innova Crysta,GX Plus 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Toyota,Innova Crysta,GX Plus 8 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Toyota,Innova Hycross,GX (O) 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Toyota,Innova Hycross,GX (O) 8 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,GT Edge Sport Carbon Steel Grey 1.5 DSG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Volkswagen,Taigun,GT Edge Sport Carbon Steel Grey 1.5 TSI MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Volkswagen,Taigun,GT Edge Sport Deep Black Pearl 1.5 DSG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Volkswagen,Taigun,GT Edge Sport Deep Black Pearl 1.5 TSI MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Volkswagen,Taigun,GT Plus Sport 1.0 AT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Volkswagen,Taigun,GT Plus Sport 1.0 MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Volkswagen,Taigun,Highline Plus 1.0 TSI AT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Highline Plus 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Sport (GT DSG),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Sport GT Line 1.0 AT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Sport GT Line 1.0 MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Sport GT Plus 1.5 DSG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Taigun,Sport GT Plus 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Virtus,GT Line 1.0 TSI AT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Virtus,GT Line 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Virtus,GT Plus Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Virtus,Highline Plus 1.0 TSI AT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volkswagen,Virtus,Highline Plus 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volvo,EC40,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volvo,EX40,Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Volvo,XC40 Recharge,Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aston Martin,Vanquish,V12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Audi,RS Q8 Performance,4.0L TFSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BMW,2 Series Gran Coupe,218 M Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BMW,2 Series Gran Coupe,218 M Sport Pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BMW,iX1 LWB,eDrive20L M Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Turbo AT Max 7S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Turbo AT Max Dual Tone 7S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Turbo Max 7S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Turbo Max Dual Tone 7S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Aircross X,Turbo Plus 7S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo AT Max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo AT Max Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo AT Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo Max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo Max Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,Basalt X,1.2P Turbo Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Feel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Feel (o),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Feel (O) CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Feel CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Shine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Shine CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Shine Dual Tone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Shine Dual Tone CNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Shine Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Citroen,C3 X,Turbo Shine AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Grand i10 Nios,Corporate 1.2 Kappa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Grand i10 Nios,Sportz (O) 1.2 Kappa AMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Grand i10 Nios,Sportz (O) 1.2 Kappa VTVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol DCT N10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol DCT N10 DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol DCT N6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol DCT N6 DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol MT N6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hyundai,Venue N-Line,1.0 Turbo Petrol MT N6 DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTE (O) 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTE (O) 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTE 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTE 1.5 Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTE(O) 1.5 Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK 1.5 Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus (O) 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus (O) 1.5 Turbo Petrol DCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus (O) 1.5 Turbo Petrol DCT 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus (O) 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Diesel AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Diesel AT 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Turbo Petrol DCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Turbo Petrol DCT 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTK Plus 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX (O) 1.5 Turbo Petrol DCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX (O) 1.5 Turbo Petrol DCT 6 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX 1.5 Diesel MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX 1.5 Turbo Petrol iMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 6STR DCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 6STR iMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 6STR MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 7STR DCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 7STR iMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kia,Carens Clavis,HTX Plus 1.5 Turbo Petrol 7STR MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lamborghini,Temerario,V8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 Diesel AT 2WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 Diesel AT 4WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 Diesel MT 2WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 Diesel MT 4WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 L Diesel 2WD AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel 2WD MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel 4WD AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel 4WD MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel AT 2WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel AT 4WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel MT 2WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Diesel MT 4WD 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Petrol AT 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 L Petrol MT 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 Petrol AT 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 Petrol MT 7 STR Carbon Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio N,Z8 T Diesel 2WD AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel 2WD MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel 4WD AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel 4WD MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel AT 2WD Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel AT 4WD Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel MT 2WD Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Diesel MT 4WD Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Petrol AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Petrol AT Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Scorpio N,Z8 T Petrol MT Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Thar Roxx,AX5 L Diesel AT 4WD Mocha Intrs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Thar Roxx,AX7 L Diesel AT 4WD Mocha Intrs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mahindra,Thar Roxx,AX7 L Diesel MT 4WD Mocha Intrs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
